occurrence_id,deck,slide_number,hidden_slide,object_id,object_name,sha256,duplicate_group,role,provenance,rights_status,treatment,destination,status,notes
DPN06. Integrative Negotiation:s55:o1,DPN06. Integrative Negotiation.pptx,55,False,13,Picture 2,1713a97d57db52216398bd3b5a79795c3c7f59d69eb813162bd4b43215a1f4f9,sha256:1713a97d57db5221,substantive,Individualism/collectivism icon panel,protected,represented-in-text-or-activity,chapters/29-culture-and-identity-the-same-action-is-not-the-same-act.qmd,complete,Independent/interdependent self-construals are represented with prose questions rather than binary icons.
DPN06. Integrative Negotiation:s56:o1,DPN06. Integrative Negotiation.pptx,56,False,17,Picture 5,3f5a9036a4808b045ae3cc77c959da5626d4ec69f03830f4c1825674ef5485fd,sha256:3f5a9036a4808b04,substantive,Collectivism circle-of-people icon,protected,represented-in-text-or-activity,chapters/29-culture-and-identity-the-same-action-is-not-the-same-act.qmd,complete,The icon's conceptual role is represented in the identity/self-construal section; icon omitted.
DPN06. Integrative Negotiation:s56:o2,DPN06. Integrative Negotiation.pptx,56,False,18,Picture 6,568886b3a5be8d2f0a3c1a243974e70abdbdd2701567969bdf535331a7f7859d,sha256:568886b3a5be8d2f,substantive,Hierarchy/power-distance pyramid icon,protected,represented-in-text-or-activity,chapters/29-culture-and-identity-the-same-action-is-not-the-same-act.qmd,complete,"Hierarchy is represented in the culture chapter through voice, power, and information-flow questions; icon omitted."
DPN06. Integrative Negotiation:s59:o1,DPN06. Integrative Negotiation.pptx,59,False,10,Content Placeholder 5,d60b19a25ff405faf8ee9d2145d543f7893a0dae036704565352e99d51622a12,sha256:d60b19a25ff405fa,substantive,Cross-cultural negotiation communication-style scatterplot,facts-or-data-only,represented-in-text-or-activity,chapters/35-negotiation-as-joint-decision-design.qmd,complete,Country-label chart is not reproduced; relevant contrasts become hypotheses to test through explicit process questions.
DPN06. Integrative Negotiation:s68:o1,DPN06. Integrative Negotiation.pptx,68,True,11,Picture 2,5ab2d455165698ab80b4e362c3dc7d2db5ac11bc193ee2e46d6fa85dd725099f,sha256:5ab2d455165698ab,substantive,Hidden-slide staged interview/deception photograph,protected,represented-in-text-or-activity,chapters/35-negotiation-as-joint-decision-design.qmd,complete,The verifiability and corroboration lesson is represented in the deception section; staged image omitted.
DPN06. Integrative Negotiation:s70:o1,DPN06. Integrative Negotiation.pptx,70,True,10,Picture 2,18215c4fb330e9426f01a4697599cf32f1d37d82800e02798f8b74bf3779e14f,sha256:18215c4fb330e942,substantive,AIM truth-teller/liar detail-count result chart,facts-or-data-only,represented-in-text-or-activity,chapters/35-negotiation-as-joint-decision-design.qmd,complete,AIM mechanism and initial-study scope are described with citation and a no-universal-lie-detector boundary; chart omitted.
DPN06. Integrative Negotiation:s76:o1,DPN06. Integrative Negotiation.pptx,76,True,15,Content Placeholder 5,a2bee7a8663471daf5751427a16601965d9d385e110f97ee53eb74b228594e2b,sha256:a2bee7a8663471da,substantive,First Borgen negotiation frame,protected,linked-original,chapters/38-designing-better-agreements.qmd,complete,The original clip is linked with a positions/interests/leverage/trades worksheet; frame omitted.
DPN06. Integrative Negotiation:s76:o2,DPN06. Integrative Negotiation.pptx,76,True,17,Content Placeholder 5,735e41f8f14e62c02e998a5c0b297b21a8b2f77afe8ff70412f6c08cbaa2a00b,sha256:735e41f8f14e62c0,substantive,Second Borgen negotiation frame,protected,linked-original,chapters/38-designing-better-agreements.qmd,complete,The same linked diagnostic activity accounts for the second frame; no copyrighted frame copied.
DPN07. Communication & Connection:s1:o1,DPN07. Communication & Connection.pptx,1,False,7,Picture 9,f7274546335daad8249c0a7bc63badc09b7dde9f93809a7b84b46d07f2537ba1,sha256:f7274546335daad8,decorative,"No credit or license in slide, notes, alt text, or embedded metadata; AI/stock-like illustration",unclear,decorative-omitted,none,accounted,Decorative globe-and-people illustration adds no unique evidence
DPN07. Communication & Connection:s6:o1,DPN07. Communication & Connection.pptx,6,False,8,Picture 4,72161c9c763547869582f79b7ed4b70f43bbb057d8063eaa0c8af653701ff03a,sha256:72161c9c76354786,decorative,"No credit or license in slide, notes, alt text, or embedded metadata; AI/stock-like connection illustration",unclear,decorative-omitted,chapters/33-communication-language-is-not-a-file-transfer.qmd,accounted,"Supportive-versus-ambivalent connection content is textual, not dependent on art"
DPN07. Communication & Connection:s11:o1,DPN07. Communication & Connection.pptx,11,False,11,Picture 5,17c14ea0ddf9e6fe104847080211fd4cd466bcbcfcce584574c6dd2cc555ea34,sha256:17c14ea0ddf9e6fe,substantive,"No credit or license in slide, notes, alt text, or embedded metadata; AI/stock-like iceberg",unclear,represented-in-existing-book-visual,figures/communication-iceberg.svg; chapters/33-communication-language-is-not-a-file-transfer.qmd,complete,Words above water and contextual meaning below water are already integrated
DPN07. Communication & Connection:s17:o1,DPN07. Communication & Connection.pptx,17,False,14,Picture 5,616934952fa05bd2e4e31de987d7890a045e45852d94d39942bb406603756d3b,sha256:616934952fa05bd2,substantive,Cropped published chart associated in the deck with Eyal and Epley (2010); no reuse license,protected,represented-in-text-or-activity,chapters/33-communication-language-is-not-a-file-transfer.qmd,complete,The couple-specific overconfidence result is retained with its boundary in prose; no bar heights are copied or inferred
DPN07. Communication & Connection:s23:o1,DPN07. Communication & Connection.pptx,23,False,12,Image 0,32dd98819c5c97aad2657aafd72dfad9367d9546ce6357d5ff2d798715841050,sha256:32dd98819c5c97aa,substantive,Published figure associated in the deck and chapter with Kruger et al. (2005); no reuse license,facts-or-data-only,redrawn-data,figures/communication-calibration-evidence.svg; chapters/33-communication-language-is-not-a-file-transfer.qmd,complete,Email and voice calibration values are treated as task-specific
DPN07. Communication & Connection:s28:o1,DPN07. Communication & Connection.pptx,28,False,8,Picture 4,59df12e355706b193df9710ef759eb60e76569d303143719306e19656cd61cdd,sha256:59df12e355706b19,decorative,"No credit or license in slide, notes, alt text, or embedded metadata; AI/stock-like shared-reality art",unclear,decorative-omitted,chapters/34-connection-and-repair-warm-honesty-makes-truth-usable.qmd,accounted,No unique factual content
DPN07. Communication & Connection:s29:o1,DPN07. Communication & Connection.pptx,29,False,10,Image 0,5ed1be8b8bf48a838602ed2eedf7ab9fa1bc08869e6144d5d3c96b8b7534276b,sha256:5ed1be8b8bf48a83,substantive,Book/commercial graphic titled The Three Conversations; source-license evidence absent,unclear,redrawn-concept,figures/conversation-needs-map.svg; chapters/34-connection-and-repair-warm-honesty-makes-truth-usable.qmd,complete,"Practical, emotional, and social/identity needs become a verification map"
DPN07. Communication & Connection:s29:o2,DPN07. Communication & Connection.pptx,29,False,11,Image 0,88a016b9e8a562fcc91ccbee6abbdb9a1177fecf02e94193f45e35ca4fb2a21a,sha256:88a016b9e8a562fc,substantive,Companion book/commercial graphic with help/hug/heard icons; source-license evidence absent,unclear,redrawn-concept,figures/conversation-needs-map.svg; chapters/34-connection-and-repair-warm-honesty-makes-truth-usable.qmd,complete,Icons and original wording are not traced or restyled
DPN07. Communication & Connection:s30:o1,DPN07. Communication & Connection.pptx,30,False,12,Picture 9,650bf5ac8bd3744b83cd7b2cb84c64940cb4608b6f145b0050ae344fc403d3d9,sha256:650bf5ac8bd3744b,substantive,Frame from the copyrighted short film It's Not About the Nail,protected,linked-original,chapters/34-connection-and-repair-warm-honesty-makes-truth-usable.qmd,complete,Correct YouTube URL with leading hyphen is already used
DPN07. Communication & Connection:s35:o1,DPN07. Communication & Connection.pptx,35,False,14,Picture 5,8bbb709917f23c74adc337bfe6ad09ad8dbedd97a9ba92a230cbfb2ca0dae2cb,sha256:8bbb709917f23c74,substantive,"Cropped chart panel associated with Eyal, Steffel, and Epley (2018); no reuse license",protected,redrawn-concept,figures/communication-calibration-evidence.svg; chapters/33-communication-language-is-not-a-file-transfer.qmd,complete,No effect-size inference from cropped bars
DPN07. Communication & Connection:s35:o2,DPN07. Communication & Connection.pptx,35,False,15,Picture 7,249d721b7001f49bcff61473930d018169304cae1cdfa84a85f1e800299f7153,sha256:249d721b7001f49b,substantive,"Cropped chart panel associated with Eyal, Steffel, and Epley (2018); no reuse license",protected,redrawn-concept,figures/communication-calibration-evidence.svg; chapters/33-communication-language-is-not-a-file-transfer.qmd,complete,Directional comparison only
DPN07. Communication & Connection:s35:o3,DPN07. Communication & Connection.pptx,35,False,17,Picture 10,67a05ea287afa006ee6a9d4fdcef522fe96ac28bb092358e513cd91a62b2144d,sha256:67a05ea287afa006,administrative,Legend cropped from the same protected chart,protected,administrative-omitted,figures/communication-calibration-evidence.svg,accounted,Not independently substantive
DPN07. Communication & Connection:s47:o1,DPN07. Communication & Connection.pptx,47,False,17,Image 0,36f26e7479b9efa5290cb37849067dfe80f28cec4bae38c65d202f3038c06b88,sha256:36f26e7479b9efa5,substantive,Uncredited silhouettes/brain-wave graphic used for interbrain coupling; license absent,unclear,represented-in-existing-book-visual,figures/communication-grounding.svg; chapters/34-connection-and-repair-warm-honesty-makes-truth-usable.qmd,complete,Avoids suggesting literal mind-merging or agreement
DPN07. Communication & Connection:s53:o1,DPN07. Communication & Connection.pptx,53,False,13,Image 0,7f6dcec47ab39739ed7c1bb433bb5d7558fa47da781e4558e8e1ef0cce3dd4d4,sha256:7f6dcec47ab39739,substantive,"Deck notes identify extraction from Epley (2026); approximate book figure, not primary data",protected,represented-in-text-or-activity,chapters/33-communication-language-is-not-a-file-transfer.qmd; chapters/34-connection-and-repair-warm-honesty-makes-truth-usable.qmd,complete,No fabricated precision
DPN07. Communication & Connection:s54:o1,DPN07. Communication & Connection.pptx,54,False,20,Image 0,1289ea52d72f00ce47ae2e35b6e31cbacacc612134842d9b2593e8979a03a057,sha256:1289ea52d72f00ce,substantive,"Deck notes identify extraction from Epley (2026); approximate book figure, not primary data",protected,represented-in-text-or-activity,chapters/34-connection-and-repair-warm-honesty-makes-truth-usable.qmd,complete,Depth is handled without copying the book figure
DPN07. Communication & Connection:s58:o1,DPN07. Communication & Connection.pptx,58,False,19,Picture 4,4cce4756beeb9131f51eb26dccdfec7fc5c875bb2b87a799aa465617868711ab,sha256:4cce4756beeb9131,decorative,"No credit or license in slide, notes, alt text, or embedded metadata; AI/stock-like conversation art",unclear,decorative-omitted,chapters/34-connection-and-repair-warm-honesty-makes-truth-usable.qmd,accounted,No unique evidence
DPN07. Communication & Connection:s59:o1,DPN07. Communication & Connection.pptx,59,False,15,Image 0,7f5e48ebf5b4c766052a39437b0588987d283f06cde19910c1ec16526f18de37,sha256:7f5e48ebf5b4c766,substantive,Published appreciation forecast-versus-experience chart associated with Kumar and Epley; no reuse license,protected,represented-in-text-or-activity,chapters/34-connection-and-repair-warm-honesty-makes-truth-usable.qmd,complete,No need for a second forecast chart after the calibration figure
DPN07. Communication & Connection:s64:o1,DPN07. Communication & Connection.pptx,64,False,14,Picture 6,cf7c1f0849e553ff71a217c74e8e4e2655e64d682eb977ee890111a346d52e77,sha256:cf7c1f0849e553ff,substantive,Interpersonal-cycle screenshot includes uncredited people images; exact source/license absent,unclear,redrawn-concept,figures/intent-behavior-impact-cycle.svg; chapters/34-connection-and-repair-warm-honesty-makes-truth-usable.qmd,complete,New asset separates observable impact from inferred intent
DPN07. Communication & Connection:s66:o1,DPN07. Communication & Connection.pptx,66,False,13,Image 0,731aa0d82c7a39b704d73b7611219ab97a4a2e27d6a2761e2fb32f8ecf16b69f,sha256:731aa0d82c7a39b7,substantive,Forecast-versus-experience chart; deck provenance points to book-derived material and no reuse license,protected,represented-in-text-or-activity,chapters/34-connection-and-repair-warm-honesty-makes-truth-usable.qmd,complete,Direction is discussed with boundaries
DPN07. Communication & Connection:s75:o1,DPN07. Communication & Connection.pptx,75,False,7,Image 0,dc3c42270e494a1955bf55718e078c33d2662bdb3fb20294ab42c423a6c913d9,sha256:dc3c42270e494a19,duplicate,Uncredited AI/stock-like image; same hash occurs three times across the deck corpus,unclear,duplicate-accounted,chapters/34-connection-and-repair-warm-honesty-makes-truth-usable.qmd,accounted,Cross-deck duplicate group has no unique content
DPN07. Communication & Connection:s81:o1,DPN07. Communication & Connection.pptx,81,True,8,Picture 4,4583eef22c76fe7cc4bc157754e03adfe082286f6d0a911937f3188807221aa3,sha256:4583eef22c76fe7c,decorative,Hidden alternate divider; no credit or license; AI/stock-like mind-reading art,unclear,decorative-omitted,none,accounted,Mind-reading concept is already represented in text and calibration figure
DPN07. Communication & Connection:s82:o1,DPN07. Communication & Connection.pptx,82,True,18,Image 0,85179ae13d317d7776a5f4bae9ead1bb9a691a7bdf26b4e5989a3669074bba43,sha256:85179ae13d317d77,substantive,Deck notes explicitly identify EPUB/book extraction; no reuse license,protected,represented-in-text-or-activity,chapters/34-connection-and-repair-warm-honesty-makes-truth-usable.qmd,complete,Hidden status does not remove it from coverage
DPN08. Habits and Behavior Design:s1:o1,DPN08. Habits and Behavior Design.pptx,1,False,10,Image 0,2c508a08475f9fb67716c39cf533ac75c5992ba37489c064822a1075eb798d44,sha256:2c508a08475f9fb6,duplicate,Uncredited AI/stock-like brain-maze art; same hash occurs twice across the deck corpus,unclear,duplicate-accounted,none,accounted,No unique habit evidence
DPN08. Habits and Behavior Design:s4:o1,DPN08. Habits and Behavior Design.pptx,4,False,10,Image 0,d36043dee7f8d1ad534479e6d8ba95e0d4ed2afb5101fa4b6e9843b9c48f2812,sha256:d36043dee7f8d1ad,substantive,Uncredited AI/stock-like cue-loop illustration; no license evidence,unclear,original-replacement,figures/habit-loop.svg; figures/habit-formation-curve.svg; chapters/21-habits-wanting-and-self-control.qmd,complete,"Visual metaphor is replaced, not restyled"
DPN08. Habits and Behavior Design:s15:o1,DPN08. Habits and Behavior Design.pptx,15,False,10,Image 0,7157e764b9736c339b12d4e2151970310905d19e90ea53f4f4d9ab4ebc06c4c1,sha256:7157e764b9736c33,decorative,Uncredited AI/stock-like dopamine/brain art; no license evidence,unclear,decorative-omitted,figures/reward-prediction-error-shift.svg; chapters/retired-wanting-craving-and-self-control.qmd,accounted,Avoids dopamine-equals-pleasure imagery
